Kode PTN,Nama PTN,Kode Prodi,Nama Prodi,Tahun,Peminat,Daya Tampung,Jenis Portofolio
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331019,ILMU HUKUM,2023,162.0,92(56.79%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331019,ILMU HUKUM,2024,142.0,126(88.73%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331020,ILMU HUBUNGAN INTERNASIONAL,2020,62.0,20(32.26%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331020,ILMU HUBUNGAN INTERNASIONAL,2021,78.0,51(65.38%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331020,ILMU HUBUNGAN INTERNASIONAL,2022,61.0,25(40.98%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331020,ILMU HUBUNGAN INTERNASIONAL,2023,90.0,44(48.89%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331020,ILMU HUBUNGAN INTERNASIONAL,2024,76.0,44(57.89%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331021,KEDOKTERAN,2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331021,KEDOKTERAN,2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331021,KEDOKTERAN,2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331021,KEDOKTERAN,2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331021,KEDOKTERAN,2024,240.0,16(6.67%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331022,TEKNIK INDUSTRI,2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331022,TEKNIK INDUSTRI,2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331022,TEKNIK INDUSTRI,2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331022,TEKNIK INDUSTRI,2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331022,TEKNIK INDUSTRI,2024,92.0,17(18.48%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331023,KIMIA,2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331023,KIMIA,2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331023,KIMIA,2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331023,KIMIA,2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331023,KIMIA,2024,9.0,21(233.33%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331024,BISNIS DIGITAL,2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331024,BISNIS DIGITAL,2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331024,BISNIS DIGITAL,2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331024,BISNIS DIGITAL,2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331024,BISNIS DIGITAL,2024,63.0,17(26.98%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331025,KEWIRAUSAHAAN,2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331025,KEWIRAUSAHAAN,2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331025,KEWIRAUSAHAAN,2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331025,KEWIRAUSAHAAN,2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331025,KEWIRAUSAHAAN,2024,29.0,21(72.41%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",2020,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",2021,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",2022,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",2023,,(nan%),Tidak Ada
1133,"UNIVERSITAS MARITIM RAJA ALI HAJI
(https://penerimaan.umrah.ac.id/)",11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",2024,24.0,18(75.00%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411001,AGRIBISNIS,2020,839.0,33(3.93%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411001,AGRIBISNIS,2021,770.0,48(6.23%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411001,AGRIBISNIS,2022,800.0,82(10.25%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411001,AGRIBISNIS,2023,614.0,84(13.68%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411001,AGRIBISNIS,2024,584.0,83(14.21%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411002,AGROTEKNOLOGI,2020,449.0,64(14.25%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411002,AGROTEKNOLOGI,2021,492.0,61(12.40%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411002,AGROTEKNOLOGI,2022,540.0,82(15.19%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411002,AGROTEKNOLOGI,2023,449.0,84(18.71%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411002,AGROTEKNOLOGI,2024,390.0,91(23.33%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411003,KEDOKTERAN,2020,2531.0,100(3.95%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411003,KEDOKTERAN,2021,2246.0,100(4.45%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411003,KEDOKTERAN,2022,2756.0,100(3.63%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411003,KEDOKTERAN,2023,2699.0,89(3.30%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411003,KEDOKTERAN,2024,2164.0,88(4.07%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411004,KEPERAWATAN,2020,833.0,85(10.20%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411004,KEPERAWATAN,2021,1115.0,72(6.46%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411004,KEPERAWATAN,2022,1409.0,74(5.25%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411004,KEPERAWATAN,2023,1104.0,64(5.80%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411004,KEPERAWATAN,2024,1248.0,63(5.05%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411005,KESEHATAN MASYARAKAT,2020,1207.0,82(6.79%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411005,KESEHATAN MASYARAKAT,2021,1351.0,81(6.00%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411005,KESEHATAN MASYARAKAT,2022,1508.0,80(5.31%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411005,KESEHATAN MASYARAKAT,2023,1206.0,70(5.80%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411005,KESEHATAN MASYARAKAT,2024,1493.0,70(4.69%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411006,KEDOKTERAN GIGI,2020,758.0,32(4.22%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411006,KEDOKTERAN GIGI,2021,869.0,43(4.95%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411006,KEDOKTERAN GIGI,2022,1111.0,40(3.60%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411006,KEDOKTERAN GIGI,2023,920.0,35(3.80%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411006,KEDOKTERAN GIGI,2024,929.0,35(3.77%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411007,KIMIA,2020,253.0,48(18.97%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411007,KIMIA,2021,253.0,48(18.97%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411007,KIMIA,2022,256.0,49(19.14%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411007,KIMIA,2023,161.0,48(29.81%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411007,KIMIA,2024,191.0,52(27.23%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411008,BIOLOGI,2020,189.0,40(21.16%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411008,BIOLOGI,2021,303.0,51(16.83%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411008,BIOLOGI,2022,233.0,48(20.60%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411008,BIOLOGI,2023,177.0,49(27.68%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411008,BIOLOGI,2024,136.0,53(38.97%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411009,MATEMATIKA,2020,283.0,35(12.37%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411009,MATEMATIKA,2021,297.0,41(13.80%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411009,MATEMATIKA,2022,239.0,48(20.08%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411009,MATEMATIKA,2023,156.0,48(30.77%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411009,MATEMATIKA,2024,116.0,50(43.10%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411010,FISIKA,2020,102.0,49(48.04%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411010,FISIKA,2021,95.0,48(50.53%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411010,FISIKA,2022,116.0,60(51.72%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411010,FISIKA,2023,90.0,50(55.56%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411010,FISIKA,2024,57.0,53(92.98%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411011,TEKNIK KOMPUTER,2020,725.0,34(4.69%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411011,TEKNIK KOMPUTER,2021,778.0,34(4.37%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411011,TEKNIK KOMPUTER,2022,914.0,40(4.38%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411011,TEKNIK KOMPUTER,2023,640.0,40(6.25%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411011,TEKNIK KOMPUTER,2024,645.0,41(6.36%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411012,PETERNAKAN,2020,597.0,183(30.65%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411012,PETERNAKAN,2021,673.0,145(21.55%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411012,PETERNAKAN,2022,598.0,165(27.59%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411012,PETERNAKAN,2023,568.0,177(31.16%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411012,PETERNAKAN,2024,464.0,178(38.36%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411013,TEKNIK MESIN,2020,735.0,61(8.30%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411013,TEKNIK MESIN,2021,637.0,60(9.42%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411013,TEKNIK MESIN,2022,634.0,61(9.62%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411013,TEKNIK MESIN,2023,601.0,60(9.98%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411013,TEKNIK MESIN,2024,732.0,60(8.20%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411014,TEKNIK SIPIL,2020,1173.0,72(6.14%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411014,TEKNIK SIPIL,2021,1141.0,72(6.31%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411014,TEKNIK SIPIL,2022,1046.0,72(6.88%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411014,TEKNIK SIPIL,2023,958.0,72(7.52%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411014,TEKNIK SIPIL,2024,1094.0,70(6.40%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411015,TEKNIK INDUSTRI,2020,916.0,52(5.68%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411015,TEKNIK INDUSTRI,2021,878.0,52(5.92%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411015,TEKNIK INDUSTRI,2022,967.0,52(5.38%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411015,TEKNIK INDUSTRI,2023,1057.0,53(5.01%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411015,TEKNIK INDUSTRI,2024,1113.0,52(4.67%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411016,TEKNIK LINGKUNGAN,2020,571.0,48(8.41%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411016,TEKNIK LINGKUNGAN,2021,699.0,48(6.87%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411016,TEKNIK LINGKUNGAN,2022,599.0,48(8.01%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411016,TEKNIK LINGKUNGAN,2023,587.0,52(8.86%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411016,TEKNIK LINGKUNGAN,2024,613.0,50(8.16%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411017,TEKNIK ELEKTRO,2020,857.0,61(7.12%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411017,TEKNIK ELEKTRO,2021,645.0,60(9.30%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411017,TEKNIK ELEKTRO,2022,632.0,61(9.65%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411017,TEKNIK ELEKTRO,2023,566.0,69(12.19%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411017,TEKNIK ELEKTRO,2024,633.0,70(11.06%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411018,FARMASI,2020,1686.0,60(3.56%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411018,FARMASI,2021,2134.0,60(2.81%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411018,FARMASI,2022,2458.0,68(2.77%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411018,FARMASI,2023,2159.0,68(3.15%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411018,FARMASI,2024,2196.0,71(3.23%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411019,TEKNIK PERTANIAN DAN BIOSISTEM,2020,356.0,46(12.92%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411019,TEKNIK PERTANIAN DAN BIOSISTEM,2021,229.0,46(20.09%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411019,TEKNIK PERTANIAN DAN BIOSISTEM,2022,276.0,52(18.84%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411019,TEKNIK PERTANIAN DAN BIOSISTEM,2023,249.0,50(20.08%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411019,TEKNIK PERTANIAN DAN BIOSISTEM,2024,227.0,49(21.59%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,2020,348.0,47(13.51%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,2021,309.0,46(14.89%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,2022,233.0,50(21.46%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,2023,249.0,57(22.89%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,2024,209.0,53(25.36%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411021,SISTEM INFORMASI,2020,1233.0,34(2.76%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411021,SISTEM INFORMASI,2021,1079.0,35(3.24%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411021,SISTEM INFORMASI,2022,1174.0,40(3.41%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411021,SISTEM INFORMASI,2023,963.0,41(4.26%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411021,SISTEM INFORMASI,2024,1170.0,41(3.50%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411022,PSIKOLOGI,2020,887.0,59(6.65%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411022,PSIKOLOGI,2021,1282.0,60(4.68%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411022,PSIKOLOGI,2022,1392.0,61(4.38%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411022,PSIKOLOGI,2023,1229.0,54(4.39%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411022,PSIKOLOGI,2024,1163.0,53(4.56%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411023,ILMU TANAH,2020,220.0,41(18.64%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411023,ILMU TANAH,2021,236.0,49(20.76%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411023,ILMU TANAH,2022,297.0,60(20.20%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411023,ILMU TANAH,2023,219.0,58(26.48%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411023,ILMU TANAH,2024,204.0,61(29.90%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411024,AGROEKOTEKNOLOGI,2020,55.0,67(121.82%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411024,AGROEKOTEKNOLOGI,2021,499.0,67(13.43%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411024,AGROEKOTEKNOLOGI,2022,182.0,75(41.21%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411024,AGROEKOTEKNOLOGI,2023,182.0,77(42.31%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411024,AGROEKOTEKNOLOGI,2024,151.0,68(45.03%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),2020,135.0,55(40.74%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),2021,129.0,40(31.01%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),2022,139.0,50(35.97%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),2023,111.0,60(54.05%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),2024,97.0,56(57.73%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411026,KEBIDANAN,2020,273.0,20(7.33%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411026,KEBIDANAN,2021,611.0,32(5.24%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411026,KEBIDANAN,2022,808.0,40(4.95%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411026,KEBIDANAN,2023,550.0,36(6.55%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411026,KEBIDANAN,2024,608.0,36(5.92%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411027,GIZI,2020,854.0,42(4.92%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411027,GIZI,2021,968.0,40(4.13%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411027,GIZI,2022,993.0,48(4.83%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411027,GIZI,2023,1038.0,42(4.05%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411027,GIZI,2024,861.0,42(4.88%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411028,PROTEKSI TANAMAN,2020,216.0,55(25.46%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411028,PROTEKSI TANAMAN,2021,161.0,57(35.40%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411028,PROTEKSI TANAMAN,2022,214.0,70(32.71%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411028,PROTEKSI TANAMAN,2023,125.0,53(42.40%),Tidak Ada
1141,"UNIVERSITAS ANDALAS
(https://pmb.unand.ac.id/)",11411028,PROTEKSI TANAMAN,2024,158.0,83(52.53%),Tidak Ada
